,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
0,0,2000-10-01,2000.0,10.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.4551235777621591,0.001756268235678593,13.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,19.0,7.0,9.0,0
1,1,2000-10-02,2000.0,10.0,40.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,12.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,19.0,6.0,9.0,0
2,2,2000-10-03,2000.0,10.0,40.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,13.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,14.0,10.0,9.0,0
3,3,2000-10-04,2000.0,10.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,15.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,14.0,7.0,9.0,0
4,4,2000-10-05,2000.0,10.0,40.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,16.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,9.0,10.0,9.0,0
5,5,2000-10-06,2000.0,10.0,40.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,16.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,16.0,8.0,9.0,0
6,6,2000-10-07,2000.0,10.0,40.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,17.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,18.0,8.0,9.0,0
7,7,2000-10-08,2000.0,10.0,40.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,11.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,18.0,14.0,10.0,0
6,6,2000-10-07,2000.0,10.0,40.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,17.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,18.0,8.0,9.0,1
7,7,2000-10-08,2000.0,10.0,40.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,11.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,18.0,14.0,10.0,1
8,8,2000-10-09,2000.0,10.0,41.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,10.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,1
9,9,2000-10-10,2000.0,10.0,41.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,15.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,12.0,7.0,9.0,1
10,10,2000-10-11,2000.0,10.0,41.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,11.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,12.0,10.0,8.0,1
11,11,2000-10-12,2000.0,10.0,41.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,11.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,13.0,12.0,9.0,1
12,12,2000-10-13,2000.0,10.0,41.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,6.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,17.0,19.0,9.0,1
13,13,2000-10-14,2000.0,10.0,41.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,6.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,17.0,15.0,9.0,1
14,14,2000-10-15,2000.0,10.0,41.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,7.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,1
13,13,2000-10-14,2000.0,10.0,41.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,6.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,17.0,15.0,9.0,2
14,14,2000-10-15,2000.0,10.0,41.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5734487127629091,0.005262635750804379,7.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,2
