,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
0,0,2006-12-01,2006.0,12.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,3.0,0.0,0.0,7.0,18.0,0.0,-0.0,0.0,0.0,3.0,9.0,2.0,0
1,1,2006-12-02,2006.0,12.0,48.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,6.0,0.0,-0.0,12.0,19.0,-0.0,0.0,0.0,-0.0,1.0,1.0,2.0,0
2,2,2006-12-03,2006.0,12.0,48.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,5.0,-0.0,-0.0,15.0,19.0,0.0,-0.0,-0.0,-0.0,3.0,1.0,1.0,0
1,1,2006-12-02,2006.0,12.0,48.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,6.0,0.0,-0.0,12.0,19.0,-0.0,0.0,0.0,-0.0,1.0,1.0,2.0,1
2,2,2006-12-03,2006.0,12.0,48.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,5.0,-0.0,-0.0,15.0,19.0,0.0,-0.0,-0.0,-0.0,3.0,1.0,1.0,1
3,3,2006-12-04,2006.0,12.0,49.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,4.0,-0.0,-0.0,16.0,19.0,-0.0,-0.0,-0.0,0.0,3.0,2.0,2.0,1
4,4,2006-12-05,2006.0,12.0,49.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,4.0,-0.0,-0.0,12.0,19.0,-0.0,0.0,-0.0,-0.0,3.0,1.0,1.0,1
5,5,2006-12-06,2006.0,12.0,49.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,6.0,-0.0,-0.0,15.0,19.0,0.0,0.0,-0.0,0.0,3.0,1.0,1.0,1
6,6,2006-12-07,2006.0,12.0,49.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,8.0,-0.0,-0.0,16.0,18.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,1
7,7,2006-12-08,2006.0,12.0,49.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,6.0,-0.0,0.0,19.0,17.0,-0.0,0.0,-0.0,-0.0,3.0,7.0,1.0,1
8,8,2006-12-09,2006.0,12.0,49.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,7.0,-0.0,0.0,18.0,17.0,0.0,0.0,-0.0,-0.0,8.0,14.0,1.0,1
9,9,2006-12-10,2006.0,12.0,49.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,3.0,0.0,0.0,18.0,18.0,-0.0,0.0,-0.0,-0.0,3.0,1.0,1.0,1
8,8,2006-12-09,2006.0,12.0,49.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,7.0,-0.0,0.0,18.0,17.0,0.0,0.0,-0.0,-0.0,8.0,14.0,1.0,2
9,9,2006-12-10,2006.0,12.0,49.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,3.0,0.0,0.0,18.0,18.0,-0.0,0.0,-0.0,-0.0,3.0,1.0,1.0,2
10,10,2006-12-11,2006.0,12.0,50.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,4.0,-0.0,0.0,16.0,18.0,-0.0,0.0,-0.0,0.0,3.0,1.0,1.0,2
11,11,2006-12-12,2006.0,12.0,50.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,5.0,1.0,-0.0,17.0,19.0,0.0,0.0,-0.0,-0.0,3.0,1.0,1.0,2
12,12,2006-12-13,2006.0,12.0,50.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,5.0,-0.0,0.0,18.0,18.0,-0.0,0.0,0.0,-0.0,3.0,1.0,1.0,2
13,13,2006-12-14,2006.0,12.0,50.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,8.0,0.0,-0.0,19.0,19.0,0.0,0.0,-0.0,-0.0,3.0,1.0,1.0,2
14,14,2006-12-15,2006.0,12.0,50.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,8.0,0.0,-0.0,17.0,16.0,-0.0,0.0,0.0,-0.0,3.0,1.0,2.0,2
15,15,2006-12-16,2006.0,12.0,50.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,9.0,-0.0,0.0,17.0,16.0,-0.0,-0.0,0.0,0.0,1.0,2.0,3.0,2
16,16,2006-12-17,2006.0,12.0,50.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,7.0,0.0,-0.0,19.0,17.0,0.0,-0.0,-0.0,0.0,3.0,6.0,2.0,2
15,15,2006-12-16,2006.0,12.0,50.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,9.0,-0.0,0.0,17.0,16.0,-0.0,-0.0,0.0,0.0,1.0,2.0,3.0,3
16,16,2006-12-17,2006.0,12.0,50.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,7.0,0.0,-0.0,19.0,17.0,0.0,-0.0,-0.0,0.0,3.0,6.0,2.0,3
17,17,2006-12-18,2006.0,12.0,51.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,5.0,0.0,-0.0,9.0,17.0,-0.0,-0.0,0.0,-0.0,3.0,14.0,2.0,3
18,18,2006-12-19,2006.0,12.0,51.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,9.0,-0.0,-0.0,16.0,16.0,-0.0,-0.0,-0.0,-0.0,3.0,1.0,2.0,3
19,19,2006-12-20,2006.0,12.0,51.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,7.0,0.0,0.0,14.0,18.0,0.0,-0.0,0.0,0.0,3.0,1.0,0.0,3
20,20,2006-12-21,2006.0,12.0,51.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,4.0,1.0,0.0,19.0,17.0,0.0,0.0,-0.0,-0.0,3.0,1.0,0.0,3
21,21,2006-12-22,2006.0,12.0,51.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,5.0,1.0,0.0,19.0,18.0,-0.0,0.0,0.0,0.0,3.0,4.0,-0.0,3
22,22,2006-12-23,2006.0,12.0,51.0,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,4.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3
