,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
0,0,2008-06-01,2008.0,6.0,22.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.06866035299699264,0.7543772725357004,15.0,0.0,-0.0,6.0,3.0,0.0,-0.0,-0.0,0.0,8.0,1.0,9.0,0
1,1,2008-06-02,2008.0,6.0,23.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,17.0,-0.0,-0.0,8.0,1.0,-0.0,0.0,-0.0,-0.0,8.0,1.0,9.0,0
2,2,2008-06-03,2008.0,6.0,23.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,18.0,0.0,-0.0,10.0,-0.0,-0.0,0.0,0.0,0.0,8.0,10.0,9.0,0
3,3,2008-06-04,2008.0,6.0,23.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,19.0,-0.0,0.0,10.0,-0.0,-0.0,0.0,-0.0,-0.0,8.0,4.0,10.0,0
4,4,2008-06-05,2008.0,6.0,23.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,19.0,0.0,0.0,11.0,-0.0,0.0,0.0,-0.0,0.0,8.0,6.0,10.0,0
5,5,2008-06-06,2008.0,6.0,23.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,19.0,0.0,-0.0,9.0,0.0,0.0,0.0,-0.0,-0.0,8.0,5.0,8.0,0
6,6,2008-06-07,2008.0,6.0,23.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,16.0,0.0,0.0,7.0,-0.0,0.0,0.0,0.0,0.0,8.0,1.0,10.0,0
7,7,2008-06-08,2008.0,6.0,23.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,19.0,-0.0,0.0,9.0,-0.0,0.0,0.0,-0.0,0.0,8.0,12.0,9.0,0
6,6,2008-06-07,2008.0,6.0,23.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,16.0,0.0,0.0,7.0,-0.0,0.0,0.0,0.0,0.0,8.0,1.0,10.0,1
7,7,2008-06-08,2008.0,6.0,23.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,19.0,-0.0,0.0,9.0,-0.0,0.0,0.0,-0.0,0.0,8.0,12.0,9.0,1
