,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
0,0,2004-06-01,2004.0,6.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814762,12.0,-0.0,-0.0,1.0,7.0,0.0,0.0,-0.0,-0.0,12.0,9.0,10.0,0
1,1,2004-06-02,2004.0,6.0,23.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,8.0,-0.0,-0.0,8.0,8.0,-0.0,0.0,-0.0,0.0,19.0,5.0,9.0,0
2,2,2004-06-03,2004.0,6.0,23.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,11.0,-0.0,-0.0,1.0,7.0,0.0,0.0,-0.0,0.0,18.0,5.0,7.0,0
3,3,2004-06-04,2004.0,6.0,23.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,8.0,0.0,-0.0,0.0,6.0,-0.0,-0.0,-0.0,0.0,18.0,14.0,7.0,0
4,4,2004-06-05,2004.0,6.0,23.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814762,10.0,-0.0,-0.0,4.0,5.0,-0.0,-0.0,-0.0,-0.0,19.0,14.0,5.0,0
5,5,2004-06-06,2004.0,6.0,23.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814762,8.0,-0.0,-0.0,4.0,5.0,0.0,-0.0,-0.0,-0.0,18.0,19.0,8.0,0
4,4,2004-06-05,2004.0,6.0,23.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814762,10.0,-0.0,-0.0,4.0,5.0,-0.0,-0.0,-0.0,-0.0,19.0,14.0,5.0,1
5,5,2004-06-06,2004.0,6.0,23.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814762,8.0,-0.0,-0.0,4.0,5.0,0.0,-0.0,-0.0,-0.0,18.0,19.0,8.0,1
6,6,2004-06-07,2004.0,6.0,24.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,9.0,0.0,-0.0,7.0,3.0,0.0,-0.0,-0.0,-0.0,19.0,7.0,8.0,1
7,7,2004-06-08,2004.0,6.0,24.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,17.0,-0.0,0.0,7.0,2.0,-0.0,0.0,-0.0,0.0,8.0,15.0,9.0,1
8,8,2004-06-09,2004.0,6.0,24.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,18.0,0.0,-0.0,8.0,1.0,0.0,-0.0,-0.0,-0.0,8.0,19.0,9.0,1
9,9,2004-06-10,2004.0,6.0,24.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,17.0,0.0,1.0,6.0,8.0,1.0,-0.0,0.0,-0.0,8.0,18.0,9.0,1
10,10,2004-06-11,2004.0,6.0,24.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,17.0,-0.0,0.0,7.0,5.0,0.0,-0.0,-0.0,0.0,18.0,15.0,9.0,1
11,11,2004-06-12,2004.0,6.0,24.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,19.0,0.0,-0.0,8.0,5.0,0.0,-0.0,-0.0,-0.0,8.0,19.0,9.0,1
12,12,2004-06-13,2004.0,6.0,24.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,19.0,-0.0,0.0,7.0,7.0,0.0,-0.0,0.0,-0.0,8.0,17.0,10.0,1
11,11,2004-06-12,2004.0,6.0,24.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,19.0,0.0,-0.0,8.0,5.0,0.0,-0.0,-0.0,-0.0,8.0,19.0,9.0,2
12,12,2004-06-13,2004.0,6.0,24.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.02093976166303524,0.6460925438300754,19.0,-0.0,0.0,7.0,7.0,0.0,-0.0,0.0,-0.0,8.0,17.0,10.0,2
13,13,2004-06-14,2004.0,6.0,25.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0070127350302517395,0.5884839965021061,18.0,-0.0,0.0,17.0,6.0,0.0,-0.0,-0.0,-0.0,8.0,19.0,10.0,2
14,14,2004-06-15,2004.0,6.0,25.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0070127350302517395,0.5884839965021063,12.0,-0.0,0.0,10.0,6.0,0.0,-0.0,0.0,-0.0,8.0,8.0,10.0,2
15,15,2004-06-16,2004.0,6.0,25.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0070127350302517395,0.5884839965021063,16.0,-0.0,0.0,12.0,6.0,-0.0,-0.0,0.0,0.0,8.0,7.0,10.0,2
