,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
0,0,2002-09-16,2002.0,9.0,38.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999998,0.0,0.3964807197586971,0.010506786301598792,20.0,0.0,0.0,19.0,10.0,0.0,0.0,-0.0,0.0,6.0,1.0,6.0,0
1,1,2002-09-17,2002.0,9.0,38.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999998,0.0,0.3964807197586971,0.010506786301598792,18.0,-0.0,-0.0,19.0,6.0,0.0,0.0,-0.0,0.0,8.0,1.0,5.0,0
2,2,2002-09-18,2002.0,9.0,38.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999998,0.0,0.3964807197586971,0.010506786301598792,17.0,0.0,-0.0,19.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,0
3,3,2002-09-19,2002.0,9.0,38.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3964807197586971,0.010506786301598792,17.0,-0.0,0.0,18.0,7.0,-0.0,-0.0,0.0,0.0,6.0,1.0,6.0,0
4,4,2002-09-20,2002.0,9.0,38.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3964807197586971,0.010506786301598792,15.0,-0.0,0.0,8.0,7.0,0.0,0.0,0.0,-0.0,7.0,1.0,5.0,0
5,5,2002-09-21,2002.0,9.0,38.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,15.0,1.0,0.0,12.0,7.0,-0.0,0.0,-0.0,0.0,8.0,4.0,5.0,0
6,6,2002-09-22,2002.0,9.0,38.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,15.0,-0.0,0.0,13.0,7.0,0.0,0.0,0.0,-0.0,8.0,1.0,5.0,0
5,5,2002-09-21,2002.0,9.0,38.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,15.0,1.0,0.0,12.0,7.0,-0.0,0.0,-0.0,0.0,8.0,4.0,5.0,1
6,6,2002-09-22,2002.0,9.0,38.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,15.0,-0.0,0.0,13.0,7.0,0.0,0.0,0.0,-0.0,8.0,1.0,5.0,1
7,7,2002-09-23,2002.0,9.0,39.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.455123577762159,0.001756268235678593,12.0,-0.0,0.0,18.0,8.0,-0.0,0.0,-0.0,-0.0,6.0,1.0,5.0,1
