,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
0,0,01/10/2006,2006,10,39,1,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.455123578,0.0017562679999999998,15.0,-0.0,-0.0,14.0,10.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0
1,1,02/10/2006,2006,10,40,2,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,0.0,0.0,19.0,9.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,5.0,0
2,2,03/10/2006,2006,10,40,3,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,-0.0,-0.0,16.0,10.0,-0.0,-0.0,0.0,-0.0,8.0,1.0,5.0,0
3,3,04/10/2006,2006,10,40,4,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,-0.0,0.0,18.0,9.0,-0.0,0.0,-0.0,0.0,8.0,7.0,5.0,0
4,4,05/10/2006,2006,10,40,5,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,-0.0,-0.0,17.0,10.0,-0.0,0.0,-0.0,-0.0,8.0,4.0,6.0,0
5,5,06/10/2006,2006,10,40,6,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,-0.0,0.0,14.0,11.0,-0.0,-0.0,0.0,0.0,3.0,6.0,4.0,0
6,6,07/10/2006,2006,10,40,7,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,0.0,0.0,6.0,8.0,-0.0,0.0,0.0,0.0,3.0,5.0,4.0,0
7,7,08/10/2006,2006,10,40,8,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,-0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,0
6,6,07/10/2006,2006,10,40,7,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,0.0,0.0,6.0,8.0,-0.0,0.0,0.0,0.0,3.0,5.0,4.0,1
7,7,08/10/2006,2006,10,40,8,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,15.0,-0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1
8,8,09/10/2006,2006,10,41,9,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,15.0,0.0,-0.0,17.0,12.0,-0.0,-0.0,0.0,0.0,8.0,1.0,4.0,1
9,9,10/10/2006,2006,10,41,10,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,15.0,-0.0,-0.0,8.0,13.0,-0.0,0.0,-0.0,-0.0,8.0,1.0,4.0,1
10,10,11/10/2006,2006,10,41,11,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,11.0,-0.0,-0.0,9.0,13.0,-0.0,0.0,0.0,0.0,6.0,2.0,4.0,1
11,11,12/10/2006,2006,10,41,12,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,12.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1
12,12,13/10/2006,2006,10,41,13,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,12.0,0.0,0.0,16.0,16.0,0.0,0.0,-0.0,-0.0,3.0,1.0,4.0,1
13,13,14/10/2006,2006,10,41,14,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,13.0,-0.0,-0.0,15.0,13.0,-0.0,0.0,0.0,-0.0,3.0,3.0,4.0,1
14,14,15/10/2006,2006,10,41,15,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,12.0,0.0,0.0,11.0,14.0,-0.0,0.0,0.0,0.0,6.0,1.0,4.0,1
13,13,14/10/2006,2006,10,41,14,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,13.0,-0.0,-0.0,15.0,13.0,-0.0,0.0,0.0,-0.0,3.0,3.0,4.0,2
14,14,15/10/2006,2006,10,41,15,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.573448713,0.005262635999999999,12.0,0.0,0.0,11.0,14.0,-0.0,0.0,0.0,0.0,6.0,1.0,4.0,2
15,15,16/10/2006,2006,10,42,16,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,13.0,0.0,-0.0,9.0,13.0,-0.0,-0.0,0.0,-0.0,8.0,1.0,3.0,2
16,16,17/10/2006,2006,10,42,17,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,12.0,-0.0,-0.0,15.0,13.0,-0.0,0.0,0.0,0.0,10.0,1.0,4.0,2
17,17,18/10/2006,2006,10,42,18,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,12.0,0.0,0.0,8.0,13.0,-0.0,0.0,-0.0,0.0,8.0,1.0,4.0,2
18,18,19/10/2006,2006,10,42,19,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,13.0,-0.0,0.0,14.0,13.0,-0.0,0.0,0.0,-0.0,8.0,2.0,4.0,2
19,19,20/10/2006,2006,10,42,20,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,13.0,-0.0,-0.0,14.0,15.0,0.0,0.0,0.0,-0.0,10.0,1.0,3.0,2
20,20,21/10/2006,2006,10,42,21,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,12.0,0.0,0.0,14.0,13.0,-0.0,0.0,-0.0,-0.0,8.0,1.0,4.0,2
21,21,22/10/2006,2006,10,42,22,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,12.0,-0.0,-0.0,8.0,10.0,-0.0,-0.0,0.0,0.0,6.0,8.0,4.0,2
20,20,21/10/2006,2006,10,42,21,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,12.0,0.0,0.0,14.0,13.0,-0.0,0.0,-0.0,-0.0,8.0,1.0,4.0,3
21,21,22/10/2006,2006,10,42,22,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.631469964,0.0174703,12.0,-0.0,-0.0,8.0,10.0,-0.0,-0.0,0.0,0.0,6.0,8.0,4.0,3
22,22,23/10/2006,2006,10,43,23,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,11.0,0.0,-0.0,9.0,7.0,-0.0,-0.0,0.0,0.0,8.0,1.0,4.0,3
23,23,24/10/2006,2006,10,43,24,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,11.0,0.0,0.0,10.0,9.0,-0.0,0.0,0.0,0.0,6.0,1.0,3.0,3
24,24,25/10/2006,2006,10,43,25,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,18.0,0.0,-0.0,11.0,8.0,-0.0,0.0,-0.0,0.0,3.0,1.0,3.0,3
25,25,26/10/2006,2006,10,43,26,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,16.0,-0.0,-0.0,15.0,9.0,-0.0,-0.0,0.0,-0.0,3.0,1.0,6.0,3
26,26,27/10/2006,2006,10,43,27,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,15.0,-0.0,0.0,16.0,7.0,0.0,-0.0,-0.0,-0.0,3.0,1.0,4.0,3
27,27,28/10/2006,2006,10,43,28,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,14.0,0.0,0.0,18.0,9.0,-0.0,-0.0,0.0,-0.0,3.0,1.0,4.0,3
28,28,29/10/2006,2006,10,43,29,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,11.0,-0.0,0.0,16.0,6.0,0.0,-0.0,-0.0,0.0,3.0,1.0,5.0,3
27,27,28/10/2006,2006,10,43,28,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,14.0,0.0,0.0,18.0,9.0,-0.0,-0.0,0.0,-0.0,3.0,1.0,4.0,4
28,28,29/10/2006,2006,10,43,29,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.687639497,0.036451623,11.0,-0.0,0.0,16.0,6.0,0.0,-0.0,-0.0,0.0,3.0,1.0,5.0,4
29,29,30/10/2006,2006,10,44,30,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.7411688129999999,0.061940149000000014,12.0,-0.0,-0.0,14.0,8.0,-0.0,-0.0,-0.0,0.0,3.0,6.0,5.0,4
30,30,31/10/2006,2006,10,44,31,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.7411688129999999,0.061940149000000014,13.0,-0.0,-0.0,13.0,9.0,-0.0,-0.0,0.0,-0.0,3.0,5.0,4.0,4
31,31,01/10/2007,2007,10,40,1,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,13.0,0.0,-0.0,16.0,6.0,-0.0,-0.0,0.0,0.0,8.0,6.0,3.0,5
32,32,02/10/2007,2007,10,40,2,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,12.0,-0.0,-0.0,16.0,12.0,0.0,-0.0,-0.0,0.0,8.0,2.0,4.0,5
33,33,03/10/2007,2007,10,40,3,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,12.0,0.0,-0.0,17.0,10.0,0.0,-0.0,-0.0,0.0,8.0,1.0,3.0,5
34,34,04/10/2007,2007,10,40,4,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,14.0,-0.0,0.0,16.0,12.0,-0.0,-0.0,0.0,-0.0,8.0,1.0,3.0,5
35,35,05/10/2007,2007,10,40,5,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,14.0,0.0,-0.0,19.0,13.0,-0.0,-0.0,0.0,-0.0,3.0,1.0,4.0,5
36,36,06/10/2007,2007,10,40,6,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,12.0,0.0,0.0,14.0,13.0,-0.0,-0.0,0.0,-0.0,6.0,1.0,4.0,5
37,37,07/10/2007,2007,10,40,7,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,11.0,-0.0,0.0,18.0,15.0,0.0,-0.0,0.0,-0.0,8.0,1.0,5.0,5
36,36,06/10/2007,2007,10,40,6,1,0,0,0,0,0,0,0,1,0.75,0.066987298,0.514390233,0.0,12.0,0.0,0.0,14.0,13.0,-0.0,-0.0,0.0,-0.0,6.0,1.0,4.0,6
