,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
0,0,2006-10-01,2006.0,10.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.4551235777621591,0.001756268235678593,15.0,0.0,0.0,10.0,8.0,0.0,-0.0,0.0,0.0,8.0,1.0,6.0,0
1,1,2006-10-02,2006.0,10.0,40.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,15.0,-0.0,-0.0,9.0,10.0,-0.0,0.0,-0.0,-0.0,13.0,1.0,5.0,0
2,2,2006-10-03,2006.0,10.0,40.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,13.0,0.0,-0.0,15.0,9.0,-0.0,-0.0,0.0,-0.0,13.0,1.0,5.0,0
3,3,2006-10-04,2006.0,10.0,40.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,15.0,0.0,0.0,11.0,9.0,-0.0,0.0,0.0,0.0,13.0,1.0,5.0,0
4,4,2006-10-05,2006.0,10.0,40.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,14.0,0.0,-0.0,11.0,8.0,-0.0,-0.0,0.0,0.0,8.0,1.0,7.0,0
5,5,2006-10-06,2006.0,10.0,40.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,16.0,0.0,0.0,13.0,6.0,0.0,-0.0,0.0,0.0,13.0,1.0,7.0,0
6,6,2006-10-07,2006.0,10.0,40.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,14.0,-0.0,-0.0,6.0,7.0,-0.0,0.0,-0.0,0.0,13.0,1.0,7.0,0
7,7,2006-10-08,2006.0,10.0,40.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,11.0,-0.0,-0.0,7.0,7.0,-0.0,0.0,-0.0,0.0,8.0,1.0,7.0,0
6,6,2006-10-07,2006.0,10.0,40.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,14.0,-0.0,-0.0,6.0,7.0,-0.0,0.0,-0.0,0.0,13.0,1.0,7.0,1
7,7,2006-10-08,2006.0,10.0,40.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0669872981077807,0.5143902334072787,0.0,11.0,-0.0,-0.0,7.0,7.0,-0.0,0.0,-0.0,0.0,8.0,1.0,7.0,1
