,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
0,0,2004-04-01,2004.0,4.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.4551235777621594,0.9982437317643212,2.0,0.0,0.0,4.0,15.0,0.0,0.0,-0.0,0.0,11.0,10.0,7.0,0
1,1,2004-04-02,2004.0,4.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,14.0,-0.0,0.0,4.0,15.0,-0.0,-0.0,-0.0,-0.0,9.0,1.0,7.0,0
2,2,2004-04-03,2004.0,4.0,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,13.0,-0.0,-0.0,4.0,12.0,-0.0,-0.0,0.0,0.0,10.0,1.0,7.0,0
3,3,2004-04-04,2004.0,4.0,14.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922196,0.4551235777621594,0.9982437317643216,14.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,0
2,2,2004-04-03,2004.0,4.0,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,13.0,-0.0,-0.0,4.0,12.0,-0.0,-0.0,0.0,0.0,10.0,1.0,7.0,1
3,3,2004-04-04,2004.0,4.0,14.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922196,0.4551235777621594,0.9982437317643216,14.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,1
4,4,2004-04-05,2004.0,4.0,15.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.3964807197586972,0.9894932136984008,13.0,0.0,0.0,8.0,9.0,0.0,-0.0,0.0,0.0,9.0,4.0,6.0,1
5,5,2004-04-06,2004.0,4.0,15.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.3964807197586973,0.9894932136984008,10.0,-0.0,-0.0,9.0,10.0,0.0,0.0,-0.0,-0.0,9.0,1.0,7.0,1
6,6,2004-04-07,2004.0,4.0,15.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586971,0.9894932136984008,12.0,-0.0,0.0,12.0,10.0,-0.0,0.0,0.0,0.0,9.0,3.0,6.0,1
7,7,2004-04-08,2004.0,4.0,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,8.0,-0.0,0.0,11.0,11.0,0.0,-0.0,-0.0,0.0,8.0,2.0,7.0,1
8,8,2004-04-09,2004.0,4.0,15.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586971,0.9894932136984008,12.0,0.0,-0.0,9.0,8.0,0.0,0.0,0.0,-0.0,9.0,-0.0,7.0,1
9,9,2004-04-10,2004.0,4.0,15.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.3964807197586973,0.9894932136984008,12.0,-0.0,0.0,14.0,7.0,0.0,-0.0,-0.0,0.0,9.0,1.0,6.0,1
10,10,2004-04-11,2004.0,4.0,15.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984008,10.0,-0.0,-0.0,6.0,10.0,-0.0,0.0,-0.0,-0.0,9.0,1.0,5.0,1
9,9,2004-04-10,2004.0,4.0,15.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.3964807197586973,0.9894932136984008,12.0,-0.0,0.0,14.0,7.0,0.0,-0.0,-0.0,0.0,9.0,1.0,6.0,2
10,10,2004-04-11,2004.0,4.0,15.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984008,10.0,-0.0,-0.0,6.0,10.0,-0.0,0.0,-0.0,-0.0,9.0,1.0,5.0,2
11,11,2004-04-12,2004.0,4.0,16.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.3392848765765307,0.9738712838945126,8.0,0.0,0.0,8.0,6.0,0.0,-0.0,0.0,0.0,14.0,1.0,7.0,2
12,12,2004-04-13,2004.0,4.0,16.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922196,0.3392848765765307,0.9738712838945128,9.0,-0.0,0.0,7.0,10.0,0.0,0.0,-0.0,-0.0,10.0,1.0,7.0,2
13,13,2004-04-14,2004.0,4.0,16.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3392848765765307,0.9738712838945128,10.0,-0.0,-0.0,6.0,8.0,-0.0,-0.0,-0.0,0.0,10.0,2.0,7.0,2
14,14,2004-04-15,2004.0,4.0,16.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922196,0.3392848765765307,0.9738712838945128,10.0,0.0,0.0,7.0,9.0,-0.0,-0.0,0.0,0.0,12.0,5.0,7.0,2
15,15,2004-04-16,2004.0,4.0,16.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.3392848765765307,0.9738712838945128,9.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,-0.0,9.0,9.0,7.0,2
16,16,2004-04-17,2004.0,4.0,16.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.3392848765765307,0.9738712838945128,12.0,-0.0,0.0,5.0,10.0,-0.0,0.0,-0.0,-0.0,16.0,16.0,6.0,2
17,17,2004-04-18,2004.0,4.0,16.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922196,0.3392848765765307,0.9738712838945128,9.0,-0.0,0.0,6.0,9.0,0.0,0.0,-0.0,0.0,12.0,5.0,7.0,2
16,16,2004-04-17,2004.0,4.0,16.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.3392848765765307,0.9738712838945128,12.0,-0.0,0.0,5.0,10.0,-0.0,0.0,-0.0,-0.0,16.0,16.0,6.0,3
17,17,2004-04-18,2004.0,4.0,16.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922196,0.3392848765765307,0.9738712838945128,9.0,-0.0,0.0,6.0,9.0,0.0,0.0,-0.0,0.0,12.0,5.0,7.0,3
18,18,2004-04-19,2004.0,4.0,17.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922196,0.2843389524791031,0.9515972400034104,11.0,-0.0,-0.0,9.0,8.0,-0.0,-0.0,0.0,0.0,12.0,5.0,4.0,3
19,19,2004-04-20,2004.0,4.0,17.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922196,0.2843389524791031,0.9515972400034104,9.0,-0.0,0.0,8.0,7.0,-0.0,-0.0,0.0,0.0,13.0,2.0,4.0,3
20,20,2004-04-21,2004.0,4.0,17.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2843389524791031,0.9515972400034104,8.0,-0.0,0.0,5.0,7.0,-0.0,0.0,0.0,0.0,12.0,1.0,5.0,3
21,21,2004-04-22,2004.0,4.0,17.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2843389524791031,0.9515972400034104,9.0,0.0,-0.0,5.0,7.0,-0.0,0.0,-0.0,-0.0,14.0,2.0,5.0,3
22,22,2004-04-23,2004.0,4.0,17.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2843389524791031,0.9515972400034104,10.0,0.0,-0.0,4.0,7.0,0.0,0.0,-0.0,-0.0,13.0,2.0,6.0,3
23,23,2004-04-24,2004.0,4.0,17.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2843389524791031,0.9515972400034104,8.0,0.0,-0.0,7.0,11.0,-0.0,0.0,0.0,-0.0,11.0,2.0,5.0,3
24,24,2004-04-25,2004.0,4.0,17.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2843389524791031,0.9515972400034104,2.0,0.0,-0.0,6.0,12.0,0.0,-0.0,0.0,-0.0,10.0,1.0,6.0,3
23,23,2004-04-24,2004.0,4.0,17.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2843389524791031,0.9515972400034104,8.0,0.0,-0.0,7.0,11.0,-0.0,0.0,0.0,-0.0,11.0,2.0,5.0,4
24,24,2004-04-25,2004.0,4.0,17.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2843389524791031,0.9515972400034104,2.0,0.0,-0.0,6.0,12.0,0.0,-0.0,0.0,-0.0,10.0,1.0,6.0,4
25,25,2004-04-26,2004.0,4.0,18.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2324142677977913,0.9229837607760186,5.0,-0.0,0.0,4.0,10.0,-0.0,0.0,-0.0,-0.0,9.0,9.0,6.0,4
26,26,2004-04-27,2004.0,4.0,18.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2324142677977913,0.9229837607760186,7.0,-0.0,-0.0,4.0,11.0,0.0,0.0,0.0,-0.0,11.0,8.0,6.0,4
27,27,2004-04-28,2004.0,4.0,18.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.2324142677977913,0.9229837607760186,7.0,0.0,-0.0,3.0,11.0,-0.0,-0.0,0.0,-0.0,9.0,16.0,5.0,4
28,28,2004-04-29,2004.0,4.0,18.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.2324142677977913,0.9229837607760186,9.0,0.0,0.0,4.0,9.0,-0.0,0.0,-0.0,-0.0,11.0,19.0,6.0,4
29,29,2004-04-30,2004.0,4.0,18.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.2324142677977913,0.9229837607760188,8.0,-0.0,-0.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,17.0,7.0,4
30,30,2005-04-01,2005.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.5143902334072789,1.0,10.0,0.0,-0.0,2.0,7.0,0.0,-0.0,0.0,-0.0,8.0,18.0,7.0,5
31,31,2005-04-02,2005.0,4.0,13.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.5143902334072789,1.0,9.0,-0.0,-0.0,5.0,8.0,0.0,-0.0,-0.0,0.0,3.0,5.0,6.0,5
32,32,2005-04-03,2005.0,4.0,13.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.5143902334072789,1.0,10.0,-0.0,-0.0,6.0,13.0,-0.0,-0.0,0.0,0.0,8.0,6.0,6.0,5
31,31,2005-04-02,2005.0,4.0,13.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.5143902334072789,1.0,9.0,-0.0,-0.0,5.0,8.0,0.0,-0.0,-0.0,0.0,3.0,5.0,6.0,6
32,32,2005-04-03,2005.0,4.0,13.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.5143902334072789,1.0,10.0,-0.0,-0.0,6.0,13.0,-0.0,-0.0,0.0,0.0,8.0,6.0,6.0,6
33,33,2005-04-04,2005.0,4.0,14.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.4551235777621594,0.9982437317643212,12.0,0.0,-0.0,7.0,12.0,-0.0,0.0,-0.0,0.0,6.0,6.0,5.0,6
34,34,2005-04-05,2005.0,4.0,14.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.4551235777621594,0.9982437317643212,13.0,-0.0,0.0,11.0,13.0,-0.0,0.0,-0.0,0.0,8.0,1.0,7.0,6
35,35,2005-04-06,2005.0,4.0,14.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,10.0,-0.0,0.0,9.0,17.0,0.0,-0.0,0.0,0.0,8.0,1.0,7.0,6
36,36,2005-04-07,2005.0,4.0,14.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.4551235777621594,0.9982437317643212,9.0,-0.0,0.0,9.0,12.0,-0.0,-0.0,0.0,-0.0,8.0,2.0,6.0,6
37,37,2005-04-08,2005.0,4.0,14.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,11.0,-0.0,0.0,7.0,11.0,0.0,-0.0,-0.0,0.0,8.0,11.0,5.0,6
38,38,2005-04-09,2005.0,4.0,14.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.4551235777621594,0.9982437317643212,11.0,-0.0,-0.0,7.0,8.0,-0.0,0.0,0.0,0.0,6.0,6.0,5.0,6
39,39,2005-04-10,2005.0,4.0,14.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.4551235777621594,0.9982437317643212,10.0,-0.0,0.0,5.0,7.0,-0.0,-0.0,0.0,0.0,8.0,9.0,5.0,6
38,38,2005-04-09,2005.0,4.0,14.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.4551235777621594,0.9982437317643212,11.0,-0.0,-0.0,7.0,8.0,-0.0,0.0,0.0,0.0,6.0,6.0,5.0,7
39,39,2005-04-10,2005.0,4.0,14.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922192,0.4551235777621594,0.9982437317643212,10.0,-0.0,0.0,5.0,7.0,-0.0,-0.0,0.0,0.0,8.0,9.0,5.0,7
