,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp
0,2000-02-01,2000.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,9.0,-0.0,-0.0,19.0,12.0,-0.0,0.0,-0.0,-0.0,3.0,2.0,3.0
1,2000-02-02,2000.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,8.0,0.0,-0.0,5.0,17.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0
2,2000-02-03,2000.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290901,6.0,-0.0,-0.0,5.0,19.0,0.0,-0.0,0.0,0.0,3.0,5.0,2.0
3,2000-02-04,2000.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,4.0,-0.0,-0.0,6.0,15.0,-0.0,0.0,-0.0,-0.0,3.0,1.0,3.0
4,2000-02-05,2000.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290901,4.0,0.0,0.0,5.0,16.0,-0.0,0.0,0.0,0.0,3.0,2.0,3.0
5,2000-02-06,2000.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,4.0,-0.0,0.0,6.0,11.0,-0.0,0.0,0.0,0.0,13.0,1.0,2.0
6,2000-02-07,2000.0,2.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,4.0,0.0,-0.0,8.0,14.0,-0.0,0.0,-0.0,0.0,15.0,-1.0,1.0
7,2000-02-08,2000.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,2.0,0.0,0.0,8.0,16.0,-0.0,-0.0,-0.0,0.0,13.0,4.0,3.0
8,2000-02-09,2000.0,2.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,4.0,-0.0,0.0,5.0,15.0,0.0,0.0,-0.0,-0.0,16.0,9.0,4.0
9,2000-02-10,2000.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,6.0,0.0,-0.0,6.0,17.0,0.0,0.0,-0.0,0.0,16.0,13.0,4.0
10,2000-02-11,2000.0,2.0,6.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,11.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,-0.0,13.0,12.0,4.0
11,2000-02-12,2000.0,2.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,6.0,-0.0,0.0,8.0,14.0,-0.0,-0.0,0.0,-0.0,9.0,4.0,4.0
12,2000-02-13,2000.0,2.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,9.0,-0.0,-0.0,17.0,13.0,-0.0,0.0,0.0,-0.0,8.0,6.0,5.0
13,2000-02-14,2000.0,2.0,7.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,13.0,0.0,-0.0,10.0,15.0,0.0,0.0,-0.0,0.0,12.0,7.0,5.0
14,2000-02-15,2000.0,2.0,7.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,8.0,-0.0,-0.0,10.0,13.0,0.0,0.0,-0.0,0.0,14.0,1.0,3.0
15,2000-02-16,2000.0,2.0,7.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,1.0,-0.0,-0.0,14.0,16.0,0.0,-0.0,-0.0,0.0,11.0,3.0,2.0
16,2000-02-17,2000.0,2.0,7.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,7.0,-0.0,0.0,5.0,15.0,-0.0,0.0,-0.0,-0.0,13.0,4.0,5.0
17,2000-02-18,2000.0,2.0,7.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,6.0,0.0,-0.0,4.0,14.0,-0.0,0.0,-0.0,-0.0,8.0,6.0,4.0
18,2000-02-19,2000.0,2.0,7.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,7.0,-0.0,0.0,8.0,11.0,-0.0,-0.0,-0.0,0.0,8.0,8.0,5.0
19,2000-02-20,2000.0,2.0,7.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,3.0,-0.0,0.0,7.0,12.0,-0.0,-0.0,0.0,-0.0,8.0,10.0,3.0
20,2000-02-21,2000.0,2.0,8.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,3.0,0.0,-0.0,7.0,12.0,0.0,-0.0,0.0,0.0,8.0,6.0,4.0
21,2000-02-22,2000.0,2.0,8.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,2.0,0.0,0.0,5.0,12.0,0.0,-0.0,-0.0,-0.0,8.0,4.0,4.0
22,2001-02-01,2001.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290903,5.0,-0.0,0.0,5.0,11.0,-0.0,0.0,-0.0,-0.0,8.0,6.0,5.0
23,2001-02-02,2001.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290903,4.0,0.0,-0.0,9.0,12.0,-0.0,-0.0,-0.0,-0.0,8.0,2.0,4.0
24,2001-02-03,2001.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,9.0,0.0,-0.0,9.0,11.0,-0.0,-0.0,0.0,0.0,8.0,8.0,5.0
25,2001-02-04,2001.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,10.0,-0.0,-0.0,12.0,14.0,0.0,0.0,-0.0,0.0,18.0,5.0,5.0
26,2001-02-05,2001.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963293,7.0,-0.0,0.0,6.0,14.0,0.0,-0.0,0.0,0.0,8.0,1.0,5.0
27,2001-02-06,2001.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,9.0,-0.0,-0.0,9.0,13.0,0.0,-0.0,-0.0,-0.0,8.0,2.0,5.0
28,2001-02-07,2001.0,2.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963293,9.0,-0.0,-0.0,13.0,14.0,-0.0,0.0,0.0,-0.0,16.0,2.0,5.0
29,2001-02-08,2001.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963293,8.0,-0.0,0.0,16.0,14.0,0.0,0.0,0.0,-0.0,8.0,2.0,5.0
30,2001-02-09,2001.0,2.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790043,0.8265544698963293,7.0,0.0,-0.0,11.0,13.0,-0.0,-0.0,0.0,0.0,8.0,3.0,4.0
31,2001-02-10,2001.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963293,8.0,0.0,-0.0,8.0,14.0,0.0,-0.0,-0.0,-0.0,8.0,13.0,5.0
32,2001-02-11,2001.0,2.0,6.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,4.0,0.0,-0.0,9.0,11.0,-0.0,-0.0,-0.0,0.0,8.0,6.0,7.0
33,2001-02-12,2001.0,2.0,7.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,6.0,-0.0,-0.0,14.0,13.0,-0.0,0.0,0.0,0.0,8.0,1.0,8.0
34,2001-02-13,2001.0,2.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,5.0,0.0,0.0,18.0,12.0,0.0,-0.0,-0.0,-0.0,8.0,4.0,8.0
35,2001-02-14,2001.0,2.0,7.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,4.0,-0.0,0.0,19.0,14.0,0.0,-0.0,0.0,-0.0,13.0,4.0,8.0
36,2001-02-15,2001.0,2.0,7.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,8.0,-0.0,0.0,8.0,13.0,-0.0,-0.0,0.0,0.0,8.0,5.0,7.0
37,2001-02-16,2001.0,2.0,7.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,9.0,0.0,-0.0,8.0,11.0,-0.0,-0.0,0.0,-0.0,8.0,6.0,8.0
38,2001-02-17,2001.0,2.0,7.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,9.0,0.0,-0.0,6.0,9.0,1.0,-0.0,0.0,-0.0,8.0,4.0,6.0
39,2001-02-18,2001.0,2.0,7.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.8373486710778669,0.8690787254224498,0.0,0.0,-0.0,7.0,9.0,1.0,0.0,-0.0,-0.0,15.0,5.0,6.0
40,2001-02-19,2001.0,2.0,8.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,3.0,-0.0,-0.0,5.0,7.0,0.0,0.0,0.0,-0.0,16.0,13.0,7.0
41,2001-02-20,2001.0,2.0,8.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,4.0,0.0,0.0,7.0,7.0,0.0,0.0,-0.0,-0.0,8.0,9.0,8.0
42,2001-02-21,2001.0,2.0,8.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,3.0,-0.0,-0.0,5.0,9.0,-0.0,-0.0,-0.0,0.0,8.0,11.0,8.0
43,2001-02-22,2001.0,2.0,8.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,4.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,8.0,20.0,7.0
44,2001-02-23,2001.0,2.0,8.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,1.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,-0.0,8.0,10.0,8.0
45,2001-02-24,2001.0,2.0,8.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,5.0,0.0,-0.0,9.0,9.0,-0.0,-0.0,-0.0,0.0,8.0,10.0,9.0
46,2001-02-25,2001.0,2.0,8.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7913064786559719,0.9064219246741828,6.0,0.0,-0.0,17.0,10.0,0.0,-0.0,-0.0,0.0,8.0,16.0,8.0
47,2001-02-26,2001.0,2.0,9.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7411688128691921,0.9380598509913368,3.0,0.0,0.0,13.0,9.0,-0.0,0.0,0.0,-0.0,8.0,10.0,2.0
48,2001-02-27,2001.0,2.0,9.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7411688128691921,0.9380598509913366,4.0,0.0,0.0,18.0,8.0,0.0,0.0,-0.0,-0.0,16.0,6.0,3.0
49,2001-02-28,2001.0,2.0,9.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.7411688128691921,0.9380598509913368,10.0,-0.0,0.0,12.0,5.0,-0.0,0.0,0.0,-0.0,8.0,10.0,4.0
50,2001-03-01,2001.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.7411688128691921,0.9380598509913368,7.0,0.0,0.0,17.0,7.0,0.0,0.0,-0.0,-0.0,8.0,9.0,1.0
51,2001-03-02,2001.0,3.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.7411688128691921,0.9380598509913368,10.0,-0.0,0.0,17.0,10.0,0.0,0.0,-0.0,-0.0,8.0,10.0,3.0
52,2001-03-03,2001.0,3.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.7411688128691921,0.9380598509913368,7.0,0.0,-0.0,19.0,8.0,0.0,0.0,-0.0,0.0,9.0,10.0,2.0
53,2001-03-04,2001.0,3.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.7411688128691921,0.9380598509913368,10.0,0.0,0.0,5.0,8.0,0.0,-0.0,0.0,-0.0,8.0,15.0,1.0
54,2001-03-05,2001.0,3.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.6876394966420551,0.9635483772396078,6.0,-0.0,-0.0,7.0,9.0,0.0,0.0,-0.0,0.0,12.0,9.0,4.0
55,2001-03-06,2001.0,3.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.6876394966420553,0.9635483772396078,11.0,0.0,-0.0,6.0,7.0,0.0,-0.0,-0.0,-0.0,12.0,8.0,4.0
56,2001-03-07,2001.0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.687639496642055,0.9635483772396078,6.0,0.0,0.0,9.0,12.0,0.0,-0.0,0.0,0.0,14.0,15.0,7.0
57,2001-03-08,2001.0,3.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.6876394966420551,0.9635483772396078,3.0,0.0,-0.0,8.0,9.0,0.0,0.0,0.0,-0.0,19.0,6.0,5.0
58,2001-03-09,2001.0,3.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.6876394966420551,0.9635483772396078,6.0,0.0,-0.0,6.0,9.0,0.0,-0.0,0.0,-0.0,14.0,17.0,6.0
59,2001-03-10,2001.0,3.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.6876394966420551,0.9635483772396078,10.0,-0.0,-0.0,5.0,9.0,-0.0,-0.0,-0.0,0.0,13.0,14.0,5.0
60,2001-03-12,2001.0,3.0,11.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.6314699642366817,0.9825297003820094,7.0,-0.0,-0.0,5.0,8.0,0.0,0.0,0.0,-0.0,14.0,12.0,6.0
