,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp
0,2008-04-01,2008.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,11.0,-0.0,0.0,6.0,10.0,-0.0,-0.0,-0.0,0.0,8.0,4.0,6.0
1,2008-04-02,2008.0,4.0,14.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,12.0,-0.0,0.0,5.0,7.0,-0.0,0.0,-0.0,0.0,8.0,4.0,7.0
2,2008-04-03,2008.0,4.0,14.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,10.0,-0.0,0.0,4.0,7.0,0.0,-0.0,-0.0,-0.0,8.0,3.0,8.0
3,2008-04-04,2008.0,4.0,14.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,10.0,0.0,-0.0,4.0,6.0,0.0,-0.0,-0.0,-0.0,8.0,3.0,8.0
4,2008-04-05,2008.0,4.0,14.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,14.0,0.0,0.0,4.0,3.0,0.0,-0.0,0.0,-0.0,8.0,3.0,8.0
5,2008-04-06,2008.0,4.0,14.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,17.0,-0.0,-0.0,4.0,6.0,-0.0,-0.0,-0.0,-0.0,8.0,7.0,9.0
6,2008-04-07,2008.0,4.0,15.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,12.0,-0.0,0.0,5.0,6.0,0.0,0.0,-0.0,0.0,8.0,-0.0,7.0
7,2008-04-08,2008.0,4.0,15.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,17.0,-0.0,0.0,6.0,2.0,-0.0,0.0,0.0,0.0,8.0,18.0,9.0
8,2008-04-09,2008.0,4.0,15.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,18.0,0.0,0.0,4.0,5.0,-0.0,0.0,-0.0,-0.0,8.0,5.0,8.0
9,2008-04-10,2008.0,4.0,15.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,14.0,0.0,0.0,6.0,5.0,-0.0,-0.0,-0.0,0.0,8.0,10.0,8.0
10,2008-04-11,2008.0,4.0,15.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,14.0,-0.0,-0.0,4.0,6.0,0.0,0.0,-0.0,0.0,8.0,6.0,6.0
11,2008-04-12,2008.0,4.0,15.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,14.0,-0.0,0.0,7.0,6.0,-0.0,0.0,0.0,-0.0,8.0,4.0,9.0
12,2008-04-13,2008.0,4.0,15.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,17.0,-0.0,0.0,0.0,4.0,-0.0,0.0,0.0,-0.0,8.0,6.0,7.0
13,2008-04-14,2008.0,4.0,16.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3392848765765307,0.9738712838945128,16.0,0.0,0.0,-2.0,8.0,-0.0,-0.0,-0.0,-0.0,8.0,9.0,6.0
14,2008-04-15,2008.0,4.0,16.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3392848765765307,0.9738712838945128,14.0,-0.0,-0.0,2.0,6.0,-0.0,-0.0,0.0,-0.0,8.0,3.0,8.0
15,2008-04-16,2008.0,4.0,16.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3392848765765307,0.9738712838945128,13.0,0.0,-0.0,13.0,5.0,0.0,0.0,0.0,0.0,8.0,3.0,8.0
16,2008-04-17,2008.0,4.0,16.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3392848765765307,0.9738712838945128,15.0,0.0,0.0,3.0,6.0,-0.0,-0.0,-0.0,0.0,8.0,7.0,8.0
17,2008-04-18,2008.0,4.0,16.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3392848765765307,0.9738712838945128,15.0,-0.0,0.0,7.0,5.0,-0.0,0.0,0.0,0.0,8.0,6.0,8.0
18,2008-04-19,2008.0,4.0,16.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3392848765765307,0.9738712838945128,16.0,0.0,0.0,4.0,3.0,-0.0,-0.0,-0.0,-0.0,18.0,4.0,7.0
19,2008-04-20,2008.0,4.0,16.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.3392848765765307,0.9738712838945128,19.0,-0.0,0.0,7.0,3.0,0.0,-0.0,0.0,0.0,8.0,5.0,8.0
20,2008-04-21,2008.0,4.0,17.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.284338952479103,0.9515972400034104,19.0,0.0,0.0,9.0,1.0,-0.0,0.0,-0.0,-0.0,8.0,14.0,7.0
21,2008-04-22,2008.0,4.0,17.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.284338952479103,0.9515972400034104,19.0,0.0,0.0,6.0,0.0,0.0,-0.0,0.0,0.0,8.0,5.0,8.0
22,2008-04-23,2008.0,4.0,17.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.284338952479103,0.9515972400034104,19.0,-0.0,0.0,5.0,-1.0,-0.0,0.0,-0.0,0.0,8.0,2.0,7.0
23,2008-04-24,2008.0,4.0,17.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.284338952479103,0.9515972400034104,19.0,0.0,-0.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,18.0,7.0
24,2008-04-25,2008.0,4.0,17.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.284338952479103,0.9515972400034104,18.0,-0.0,0.0,2.0,1.0,-0.0,0.0,0.0,0.0,8.0,5.0,7.0
25,2008-04-26,2008.0,4.0,17.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.284338952479103,0.9515972400034104,18.0,-0.0,0.0,3.0,1.0,-0.0,0.0,0.0,0.0,8.0,3.0,8.0
